placeId,place_name,introduction,category_name,categoryId,latitude,longitude,postcode,thumbnail_url,tags,province_Id,province_name,district_Id,district_name,sub_district_Id,sub_district_name,updated_at
P03018832,ชมรมส่งเสริมการท่องเที่ยวโดยชุมชนไทยพวน,ชมรมส่งเสริมการท่องเที่ยวโดยชุมชนไทยพวน ตั้งอยู่หมู่ 4 ตำบลเกาะหวาย เป็นแหล่งท่องเที่ยวเชิงวัฒนธรรม เรียนรู้มรดกภูมิปัญญาวัฒนธรรมของชุมชน,สถานที่ท่องเที่ยว,3,14.16376,101.26344,26130.0,h,,224,นครนายก,2602.0,ปากพลี,2662.0,เกาะหวาย,2024-06-03T20:00:35.569Z
P03016734,อ่างเก็บน้ำวังบอน,ตั้งอยู่บ้านวังบอน หมู่ที่ 7 ตำบลนาหินลาด จากตัวเมืองนครนายกใช้ทางหลวงหมายเลข 33 เลี้ยวซ้ายก่อนถึงอำเภอปากพลี,สถานที่ท่องเที่ยว,3,14.23462,101.37919,26130.0,,,224,นครนายก,2602.0,ปากพลี,2668.0,นาหินลาด,2024-06-02T20:00:17.343Z
P03016754,วัดเขาคอก,,สถานที่ท่องเที่ยว,3,14.29914,101.14233,26110.0,,,224,นครนายก,2603.0,บ้านนา,2678.0,ศรีกะอาง,2024-06-02T20:00:17.164Z
P03016756,วัดเขานางบวช,,สถานที่ท่องเที่ยว,3,14.24445,101.27287,26000.0,,วัดเขานางบวช,224,นครนายก,2601.0,เมืองนครนายก,2658.0,สาริกา,2024-06-02T20:00:16.228Z
P03016739,สวนสาริกาการเกษตร,เป็นแหล่งท่องเที่ยวเชิงเกษตร จำหน่ายกิ่งพันธุ์มะปรางหวาน มะยงชิด พันธุ์ชิดสาริกา,สถานที่ท่องเที่ยว,3,14.28904,101.27468,26000.0,,,224,นครนายก,2601.0,เมืองนครนายก,2658.0,สาริกา,2024-06-02T20:00:15.573Z
P03016724,วัดถ้ำสาริกา,,สถานที่ท่องเที่ยว,3,14.28906,101.27259,26000.0,,,224,นครนายก,2601.0,เมืองนครนายก,2658.0,สาริกา,2024-05-31T20:00:42.773Z
P03016773,วัดประสิทธิเวช,,สถานที่ท่องเที่ยว,3,14.16439,100.93657,26120.0,,,224,นครนายก,2604.0,องครักษ์,2685.0,บางปลากด,2024-05-31T20:00:34.132Z
P01000065,ตลาดเท่งเถิดเทิง-ไนท์วินเทจ,,สถานที่ท่องเที่ยว,3,14.246669,101.251731,,,,224,นครนายก,2601.0,เมืองนครนายก,,,2023-03-02T15:58:03.719Z
P03018186,ภูกะเหรี่ยง ,,สถานที่ท่องเที่ยว,3,14.239833,101.285,26000.0,,,224,นครนายก,2601.0,เมืองนครนายก,2657.0,ศรีนาวา,2023-03-02T14:39:14.342Z
P03003927,น้ำตกภูละออ,,สถานที่ท่องเที่ยว,3,14.45378,104.65408,33110.0,h,,585,ศรีสะเกษ,3304.0,กันทรลักษ์,3598.0,รุง,2024-07-16T20:03:54.587Z
P03003884,ปราสาทโดนตวล,ตั้งอยู่ที่บ้านภูมิซรอล ตำบลบึงมะลู ห่างจากหมู่บ้าน 8 กิโลเมตร ห่างจากตัวอำเภอ 38 กิโลเมตร ตามเส้นทาง อำเภอกันทรลักษ์-ผามออีแดง,สถานที่ท่องเที่ยว,3,14.4135,104.74285,33110.0,h,,585,ศรีสะเกษ,3304.0,กันทรลักษ์,3609.0,เสาธงชัย,2024-07-16T20:03:48.780Z
P03000915,อุทยานแห่งชาติเขาพระวิหาร,ครอบคลุมพื้นที่ 2 จังหวัดคือ อำเภอกันทรลักษ์ จังหวัดศรีสะเกษ และกิ่งอำเภอน้ำขุ่น กับอำเภอน้ำยืน มีหน้าผาทอดยาวติดต่อกับปราสาทเขาพระวิหาร และมีผามออีแดงเป็นแหล่งท่องเที่ยวสำคัญ,สถานที่ท่องเที่ยว,3,14.4024,104.6865,33110.0,h,"ผามออีแดง,อุทยานแห่งชาติเขาพระวิหาร",585,ศรีสะเกษ,3304.0,กันทรลักษ์,3609.0,เสาธงชัย,2024-07-16T20:03:46.869Z
P03015132,ปราสาทสระกำแพงน้อย,,สถานที่ท่องเที่ยว,3,15.14638,104.24723,33120.0,h,ปราสาทสระกำแพงน้อย,585,ศรีสะเกษ,3310.0,อุทุมพรพิสัย,3701.0,ขะยูง,2024-07-16T20:03:40.950Z
P03003542,บ้านขุนอำไพพาณิชย์,,สถานที่ท่องเที่ยว,3,15.11443,104.33245,33000.0,h,,585,ศรีสะเกษ,3301.0,เมืองศรีสะเกษ,3527.0,เมืองใต้,2024-07-16T20:03:32.505Z
P03002192,ปราสาทตาเล็ง,ตั้งอยู่ที่หมู่ 6 บ้านปราสาท ตำบลกันทรารมย์ การเดินทาง จากจังหวัดศรีสะเกษ ตามทางหลวงสาย 220 จนถึงอำเภอขุขันธ์เลี้ยวขวาผ่านสถานีตำรวจไป 3 กิโลเมตร ถึงสามแยกเลี้ยวซ้าย 300 เมตร,สถานที่ท่องเที่ยว,3,14.72934,104.02169,33140.0,h,,585,ศรีสะเกษ,3305.0,ขุขันธ์,3637.0,ปราสาท,2024-07-16T20:03:27.202Z
P03014008,ปราสาทบ้านสมอ,ตั้งอยู่หมู่ที่ 2 บ้านทามจาน ตำบลสมอ ห่างจากตัวจังหวัดไปตามทางหลวงหมายเลข 220 และ 2167 ประมาณ 52 กิโลเมตร ก่อนถึงตัวอำเภอประมาณ 8 กิโลเมตร เป็นปราสาทขอมโบราณขนาดเล็ก ภายในขององค์ปรางค์มีรูปประติมากรรมจำหลัก สันนิษฐานว่าสร้างขึ้นในราวพุทธศตวรรษที่ 18,สถานที่ท่องเที่ยว,3,14.81755,104.11024,33170.0,h,,585,ศรีสะเกษ,3307.0,ปรางค์กู่,3659.0,สมอ,2024-07-16T20:03:20.891Z
P03015165,วัดเขียนบูรพาราม,,สถานที่ท่องเที่ยว,3,14.71333,104.19833,33140.0,h,,585,ศรีสะเกษ,3305.0,ขุขันธ์,3628.0,ห้วยเหนือ,2024-07-16T20:03:15.375Z
P03025749,วัดไพรพัฒนา,,สถานที่ท่องเที่ยว,3,14.46655,104.07164,33140.0,h,วัดไพรพัฒนา,585,ศรีสะเกษ,3317.0,ภูสิงห์,3765.0,ไพรพัฒนา,2024-07-16T20:03:13.169Z
P03025898,หาดสุขสำราญ,,สถานที่ท่องเที่ยว,3,14.41683,104.05986,33140.0,h,,585,ศรีสะเกษ,3317.0,ภูสิงห์,3765.0,ไพรพัฒนา,2024-07-16T20:03:09.783Z
P03015161,ศาลหลักเมือง,,สถานที่ท่องเที่ยว,3,15.11902,104.32323,33000.0,h,,585,ศรีสะเกษ,3301.0,เมืองศรีสะเกษ,3526.0,เมืองเหนือ,2024-07-16T20:03:09.295Z
P03025751,วัดป่าศรีมงคลรัตนาราม,,สถานที่ท่องเที่ยว,3,14.96719,104.1062,33120.0,h,วัดป่าศรีมงคลรัตนาราม,585,ศรีสะเกษ,3310.0,อุทุมพรพิสัย,3718.0,โคกจาน,2024-07-16T20:03:06.254Z
P03015164,วัดหนองตะเคียน,,สถานที่ท่องเที่ยว,3,14.98601,104.41766,33000.0,h,วัดหนองตะเคียน,585,ศรีสะเกษ,3301.0,เมืองศรีสะเกษ,3544.0,หนองไฮ,2024-07-16T20:02:41.893Z
P03018125,ปราสาทสระกำแพงใหญ่,,สถานที่ท่องเที่ยว,3,15.10168,104.1278,33120.0,h,,585,ศรีสะเกษ,3310.0,อุทุมพรพิสัย,3715.0,สระกำแพงใหญ่,2024-07-16T20:02:33.172Z
